match_id,season,team,playing_xi
335988,2007/08,Delhi Daredevils,"['G Gambhir', 'V Sehwag', 'S Dhawan', 'Shoaib Malik', 'KD Karthik', 'MK Tiwary', 'R Bhatia', 'MF Maharoof', 'Mohammad Asif', 'VY Mahesh', 'GD McGrath']"
1304068,2022,Chennai Super Kings,"['RD Gaikwad', 'RV Uthappa', 'MM Ali', 'S Dube', 'RA Jadeja', 'MS Dhoni', 'AT Rayudu', 'DJ Bravo', 'CJ Jordan', 'M Theekshana', 'Mukesh Choudhary']"
1304068,2022,Royal Challengers Bangalore,"['F du Plessis', 'Anuj Rawat', 'V Kohli', 'GJ Maxwell', 'Shahbaz Ahmed', 'SS Prabhudessai', 'KD Karthik', 'PWH de Silva', 'Akash Deep', 'Mohammed Siraj', 'JR Hazlewood']"
336023,2007/08,Rajasthan Royals,"['GC Smith', 'SA Asnodkar', 'SR Watson', 'YK Pathan', 'M Kaif', 'RA Jadeja', 'SK Warne', 'Sohail Tanvir', 'M Rawat', 'SK Trivedi', 'MM Patel']"
336023,2007/08,Royal Challengers Bangalore,"['J Arunkumar', 'V Kohli', 'Misbah-ul-Haq', 'JH Kallis', 'CL White', 'R Dravid', 'DT Patil', 'P Kumar', 'Z Khan', 'A Kumble', 'Abdur Razzak']"
501259,2011,Pune Warriors,"['JD Ryder', 'MK Pandey', 'SC Ganguly', 'RV Uthappa', 'Yuvraj Singh', 'M Manhas', 'CJ Ferguson', 'MR Marsh', 'WD Parnell', 'B Kumar', 'R Sharma']"
501259,2011,Deccan Chargers,"['S Sohal', 'S Dhawan', 'KC Sangakkara', 'JP Duminy', 'DT Christian', 'B Chipli', 'DB Ravi Teja', 'PP Ojha', 'A Mishra', 'I Sharma', 'DW Steyn']"
829729,2015,Mumbai Indians,"['LMP Simmons', 'PA Patel', 'CJ Anderson', 'RG Sharma', 'Harbhajan Singh', 'KA Pollard', 'AT Rayudu', 'J Suchith', 'R Vinay Kumar', 'SL Malinga', 'P Suyal']"
829729,2015,Chennai Super Kings,"['DR Smith', 'BB McCullum', 'SK Raina', 'F du Plessis', 'MS Dhoni', 'DJ Bravo', 'RA Jadeja', 'R Ashwin', 'MM Sharma', 'IC Pandey', 'A Nehra']"
548373,2012,Deccan Chargers,"['PA Reddy', 'S Dhawan', 'JP Duminy', 'CL White', 'CA Lynn', 'PA Patel', 'A Ashish Reddy', 'A Mishra', 'DW Steyn', 'MS Gony', 'V Pratap Singh']"
548373,2012,Rajasthan Royals,"['R Dravid', 'AM Rahane', 'SR Watson', 'STR Binny', 'OA Shah', 'AL Menaria', 'J Botha', 'SP Goswami', 'A Chandila', 'SW Tait', 'SK Trivedi']"
1359506,2023,Royal Challengers Bangalore,"['HV Patel', 'V Kohli', 'F du Plessis', 'Shahbaz Ahmed', 'GJ Maxwell', 'MK Lomror', 'KD Karthik', 'SS Prabhudessai', 'PWH de Silva', 'DJ Willey', 'Vijaykumar Vyshak', 'Mohammed Siraj']"
1359506,2023,Rajasthan Royals,"['YBK Jaiswal', 'JC Buttler', 'D Padikkal', 'SV Samson', 'SO Hetmyer', 'Dhruv Jurel', 'R Ashwin', 'Abdul Basith', 'JO Holder', 'TA Boult', 'Sandeep Sharma', 'YS Chahal']"
392216,2009,Deccan Chargers,"['AC Gilchrist', 'HH Gibbs', 'TL Suman', 'RG Sharma', 'A Symonds', 'Y Venugopal Rao', 'DB Ravi Teja', 'PP Ojha', 'Shoaib Ahmed', 'RP Singh', 'RJ Harris']"
392216,2009,Kings XI Punjab,"['S Sohal', 'SM Katich', 'KC Sangakkara', 'Yuvraj Singh', 'DPMD Jayawardene', 'IK Pathan', 'WA Mota', 'B Lee', 'PP Chawla', 'RR Powar', 'S Sreesanth']"
1254113,2021,Royal Challengers Bangalore,"['V Kohli', 'D Padikkal', 'AB de Villiers', 'GJ Maxwell', 'TH David', 'HV Patel', 'PWH de Silva', 'KS Bharat', 'Navdeep Saini', 'Mohammed Siraj', 'YS Chahal']"
1254113,2021,Chennai Super Kings,"['RD Gaikwad', 'F du Plessis', 'MM Ali', 'AT Rayudu', 'SK Raina', 'MS Dhoni', 'RA Jadeja', 'DJ Bravo', 'SN Thakur', 'DL Chahar', 'JR Hazlewood']"
419150,2009/10,Rajasthan Royals,"['MJ Lumb', 'NV Ojha', 'FY Fazal', 'SR Watson', 'AA Jhunjhunwala', 'AC Voges', 'YK Pathan', 'AS Raut', 'AP Dole', 'SK Warne', 'SK Trivedi']"
419150,2009/10,Mumbai Indians,"['ST Jayasuriya', 'SR Tendulkar', 'AT Rayudu', 'SS Tiwary', 'JP Duminy', 'KA Pollard', 'R Sathish', 'DS Kulkarni', 'Harbhajan Singh', 'SL Malinga', 'Z Khan']"
1082630,2017,Delhi Daredevils,"['SV Samson', 'KK Nair', 'RR Pant', 'SS Iyer', 'CJ Anderson', 'CH Morris', 'AD Mathews', 'J Yadav', 'K Rabada', 'A Mishra', 'Mohammed Shami']"
1082630,2017,Sunrisers Hyderabad,"['DA Warner', 'S Dhawan', 'KS Williamson', 'Yuvraj Singh', 'MC Henriques', 'DJ Hooda', 'NV Ojha', 'B Kumar', 'Rashid Khan', 'S Kaul', 'Mohammed Siraj']"
336028,2007/08,Mumbai Indians,"['ST Jayasuriya', 'SR Tendulkar', 'DR Smith', 'AM Nayar', 'RV Uthappa', 'SM Pollock', 'PR Shah', 'SD Chitnis', 'CRD Fernando', 'A Nehra', 'VS Yeligati']"
336028,2007/08,Kings XI Punjab,"['SE Marsh', 'JR Hopes', 'LA Pomersbach', 'Yuvraj Singh', 'DPMD Jayawardene', 'IK Pathan', 'TM Srivastava', 'PP Chawla', 'U Kaul', 'S Sreesanth', 'VRV Singh']"
501252,2011,Rajasthan Royals,"['SR Watson', 'R Dravid', 'AM Rahane', 'J Botha', 'LRPL Taylor', 'AL Menaria', 'AS Raut', 'DH Yagnik', 'SK Warne', 'SK Trivedi', 'Pankaj Singh']"
501252,2011,Royal Challengers Bangalore,"['CH Gayle', 'TM Dilshan', 'V Kohli', 'AB de Villiers', 'KB Arun Karthik', 'M Kaif', 'SS Tiwary', 'AA Kazi', 'Z Khan', 'S Aravind', 'CK Langeveldt']"
548378,2012,Delhi Daredevils,"['DA Warner', 'V Sehwag', 'NV Ojha', 'DPMD Jayawardene', 'Y Venugopal Rao', 'P Negi', 'LRPL Taylor', 'IK Pathan', 'M Morkel', 'UT Yadav', 'VR Aaron']"
548378,2012,Kolkata Knight Riders,"['BB McCullum', 'G Gambhir', 'JH Kallis', 'Shakib Al Hasan', 'YK Pathan', 'LR Shukla', 'DB Das', 'R Bhatia', 'Iqbal Abdulla', 'SP Narine', 'L Balaji']"
598060,2013,Mumbai Indians,"['DR Smith', 'SR Tendulkar', 'KD Karthik', 'RG Sharma', 'AT Rayudu', 'KA Pollard', 'Harbhajan Singh', 'MG Johnson', 'DS Kulkarni', 'SL Malinga', 'PP Ojha']"
598060,2013,Sunrisers Hyderabad,"['PA Patel', 'S Dhawan', 'GH Vihari', 'CL White', 'NLTC Perera', 'DJG Sammy', 'BB Samantray', 'KV Sharma', 'A Mishra', 'DW Steyn', 'I Sharma']"
734047,2014,Chennai Super Kings,"['DR Smith', 'F du Plessis', 'SK Raina', 'BB McCullum', 'RA Jadeja', 'DJ Hussey', 'MS Dhoni', 'R Ashwin', 'MM Sharma', 'IC Pandey', 'A Nehra']"
734047,2014,Kings XI Punjab,"['V Sehwag', 'M Vohra', 'GJ Maxwell', 'DA Miller', 'GJ Bailey', 'WP Saha', 'MG Johnson', 'AR Patel', 'Karanveer Singh', 'Sandeep Sharma', 'P Awana']"
501205,2011,Royal Challengers Bangalore,"['MA Agarwal', 'TM Dilshan', 'V Kohli', 'AB de Villiers', 'AUK Pathan', 'SS Tiwary', 'CA Pujara', 'Z Khan', 'DL Vettori', 'DP Nannes', 'A Mithun']"
501205,2011,Mumbai Indians,"['DJ Jacobs', 'SR Tendulkar', 'AT Rayudu', 'RG Sharma', 'KA Pollard', 'JEC Franklin', 'R Sathish', 'Harbhajan Singh', 'AG Murtaza', 'MM Patel', 'SL Malinga']"
419107,2009/10,Mumbai Indians,"['ST Jayasuriya', 'SR Tendulkar', 'AP Tare', 'SS Tiwary', 'AT Rayudu', 'R Sathish', 'Harbhajan Singh', 'R McLaren', 'Z Khan', 'SL Malinga', 'AG Murtaza']"
419107,2009/10,Rajasthan Royals,"['GC Smith', 'SA Asnodkar', 'NV Ojha', 'AA Jhunjhunwala', 'YK Pathan', 'P Dogra', 'AD Mascarenhas', 'A Uniyal', 'SK Warne', 'Kamran Khan', 'SW Tait']"
1216500,2020/21,Delhi Capitals,"['PP Shaw', 'S Dhawan', 'SS Iyer', 'RR Pant', 'MP Stoinis', 'SO Hetmyer', 'HV Patel', 'AR Patel', 'K Rabada', 'R Ashwin', 'A Nortje']"
1216500,2020/21,Rajasthan Royals,"['YBK Jaiswal', 'JC Buttler', 'SPD Smith', 'SV Samson', 'MK Lomror', 'R Tewatia', 'AJ Tye', 'JC Archer', 'S Gopal', 'Kartik Tyagi', 'VR Aaron']"
598037,2013,Mumbai Indians,"['DR Smith', 'SR Tendulkar', 'KD Karthik', 'RG Sharma', 'KA Pollard', 'AT Rayudu', 'Harbhajan Singh', 'MG Johnson', 'SL Malinga', 'DS Kulkarni', 'PP Ojha']"
598037,2013,Kings XI Punjab,"['Mandeep Singh', 'SE Marsh', 'M Vohra', 'DJ Hussey', 'DA Miller', 'Gurkeerat Singh', 'Azhar Mahmood', 'MS Gony', 'PP Chawla', 'P Kumar', 'P Awana']"
829775,2015,Kings XI Punjab,"['M Vijay', 'V Sehwag', 'GJ Maxwell', 'DA Miller', 'GJ Bailey', 'WP Saha', 'AR Patel', 'MG Johnson', 'Anureet Singh', 'Sandeep Sharma', 'Karanveer Singh']"
829775,2015,Mumbai Indians,"['LMP Simmons', 'PA Patel', 'RG Sharma', 'KA Pollard', 'AT Rayudu', 'UBT Chand', 'Harbhajan Singh', 'J Suchith', 'R Vinay Kumar', 'MJ McClenaghan', 'SL Malinga']"
335983,2007/08,Kings XI Punjab,"['K Goel', 'JR Hopes', 'KC Sangakkara', 'Yuvraj Singh', 'SM Katich', 'IK Pathan', 'P Dharmani', 'B Lee', 'PP Chawla', 'WA Mota', 'S Sreesanth']"
335983,2007/08,Chennai Super Kings,"['PA Patel', 'ML Hayden', 'MEK Hussey', 'MS Dhoni', 'SK Raina', 'JDP Oram', 'S Badrinath', 'Joginder Sharma', 'P Amarnath', 'MS Gony', 'M Muralitharan']"
1304063,2022,Chennai Super Kings,"['RV Uthappa', 'RD Gaikwad', 'MM Ali', 'AT Rayudu', 'S Dube', 'RA Jadeja', 'MS Dhoni', 'DJ Bravo', 'CJ Jordan', 'M Theekshana', 'Mukesh Choudhary']"
1304063,2022,Sunrisers Hyderabad,"['Abhishek Sharma', 'KS Williamson', 'RA Tripathi', 'N Pooran', 'AK Markram', 'Shashank Singh', 'Washington Sundar', 'B Kumar', 'M Jansen', 'Umran Malik', 'T Natarajan']"
980913,2016,Delhi Daredevils,"['Q de Kock', 'SS Iyer', 'SV Samson', 'P Negi', 'KK Nair', 'JP Duminy', 'CR Brathwaite', 'J Yadav', 'CH Morris', 'Z Khan', 'A Mishra']"
980913,2016,Kings XI Punjab,"['M Vijay', 'M Vohra', 'SE Marsh', 'DA Miller', 'GJ Maxwell', 'AR Patel', 'WP Saha', 'MG Johnson', 'MM Sharma', 'P Sahu', 'Sandeep Sharma']"
1178425,2019,Chennai Super Kings,"['F du Plessis', 'SR Watson', 'SK Raina', 'MS Dhoni', 'RA Jadeja', 'AT Rayudu', 'KM Jadhav', 'DJ Bravo', 'DL Chahar', 'Harbhajan Singh', 'Imran Tahir']"
1178425,2019,Delhi Capitals,"['PP Shaw', 'S Dhawan', 'SS Iyer', 'RR Pant', 'CA Ingram', 'AR Patel', 'SE Rutherford', 'CH Morris', 'J Suchith', 'A Mishra', 'TA Boult']"
419111,2009/10,Rajasthan Royals,"['SA Asnodkar', 'GC Smith', 'NV Ojha', 'YK Pathan', 'AA Jhunjhunwala', 'P Dogra', 'AD Mascarenhas', 'A Uniyal', 'SK Warne', 'SW Tait', 'MM Patel']"
419111,2009/10,Delhi Daredevils,"['G Gambhir', 'V Sehwag', 'TM Dilshan', 'AB de Villiers', 'KD Karthik', 'M Manhas', 'MF Maharoof', 'A Mishra', 'S Ladda', 'PJ Sangwan', 'DP Nannes']"
501213,2011,Pune Warriors,"['JD Ryder', 'GC Smith', 'M Manhas', 'Yuvraj Singh', 'RV Uthappa', 'MD Mishra', 'WD Parnell', 'AA Jhunjhunwala', 'R Sharma', 'SB Wagh', 'AC Thomas']"
501213,2011,Delhi Daredevils,"['DA Warner', 'V Sehwag', 'IK Pathan', 'NV Ojha', 'MS Wade', 'Y Venugopal Rao', 'AJ Finch', 'JR Hopes', 'S Nadeem', 'AB Dinda', 'UT Yadav']"
829763,2015,Royal Challengers Bangalore,"['CH Gayle', 'V Kohli', 'AB de Villiers', 'Mandeep Singh', 'KD Karthik', 'SN Khan', 'D Wiese', 'HV Patel', 'MA Starc', 'VR Aaron', 'YS Chahal']"
829763,2015,Rajasthan Royals,"['AM Rahane', 'SR Watson', 'SPD Smith', 'KK Nair', 'SV Samson', 'STR Binny', 'DJ Hooda', 'JP Faulkner', 'PV Tambe', 'DS Kulkarni', 'TG Southee']"
548339,2012,Kings XI Punjab,"['N Saini', 'Mandeep Singh', 'SE Marsh', 'DJ Hussey', 'DA Miller', 'SD Chitnis', 'Azhar Mahmood', 'PP Chawla', 'BA Bhatt', 'P Kumar', 'P Awana']"
548339,2012,Mumbai Indians,"['JEC Franklin', 'SR Tendulkar', 'RG Sharma', 'KD Karthik', 'KA Pollard', 'AT Rayudu', 'Harbhajan Singh', 'RJ Peterson', 'RP Singh', 'MM Patel', 'CJ McKay']"
598021,2013,Sunrisers Hyderabad,"['Q de Kock', 'PA Reddy', 'GH Vihari', 'CL White', 'BB Samantray', 'NLTC Perera', 'A Ashish Reddy', 'KV Sharma', 'A Mishra', 'DW Steyn', 'I Sharma']"
598021,2013,Kings XI Punjab,"['Mandeep Singh', 'AC Gilchrist', 'PC Valthaty', 'DJ Hussey', 'PP Chawla', 'Gurkeerat Singh', 'Azhar Mahmood', 'MS Gony', 'M Vohra', 'AD Mascarenhas', 'P Kumar']"
1216516,2020/21,Sunrisers Hyderabad,"['DA Warner', 'JM Bairstow', 'MK Pandey', 'KS Williamson', 'PK Garg', 'Abhishek Sharma', 'Abdul Samad', 'Rashid Khan', 'B Kumar', 'T Natarajan', 'KK Ahmed']"
1216516,2020/21,Chennai Super Kings,"['F du Plessis', 'SR Watson', 'AT Rayudu', 'KM Jadhav', 'MS Dhoni', 'RA Jadeja', 'SM Curran', 'DJ Bravo', 'SN Thakur', 'PP Chawla', 'DL Chahar']"
980905,2016,Kings XI Punjab,"['M Vijay', 'M Vohra', 'DA Miller', 'GJ Maxwell', 'WP Saha', 'MP Stoinis', 'AR Patel', 'MG Johnson', 'P Sahu', 'MM Sharma', 'Sandeep Sharma']"
980905,2016,Gujarat Lions,"['AJ Finch', 'BB McCullum', 'SK Raina', 'KD Karthik', 'RA Jadeja', 'Ishan Kishan', 'DJ Bravo', 'JP Faulkner', 'P Kumar', 'PJ Sangwan', 'S Ladda']"
335995,2007/08,Kings XI Punjab,"['K Goel', 'SM Katich', 'KC Sangakkara', 'DPMD Jayawardene', 'Yuvraj Singh', 'TM Srivastava', 'IK Pathan', 'B Lee', 'PP Chawla', 'S Sreesanth', 'VRV Singh']"
335995,2007/08,Delhi Daredevils,"['G Gambhir', 'V Sehwag', 'S Dhawan', 'Shoaib Malik', 'MK Tiwary', 'KD Karthik', 'R Bhatia', 'MF Maharoof', 'VY Mahesh', 'Mohammad Asif', 'GD McGrath']"
1304075,2022,Chennai Super Kings,"['RD Gaikwad', 'RV Uthappa', 'MM Ali', 'AT Rayudu', 'S Dube', 'RA Jadeja', 'MS Dhoni', 'DJ Bravo', 'CJ Jordan', 'M Theekshana', 'Mukesh Choudhary']"
1304075,2022,Gujarat Titans,"['WP Saha', 'Shubman Gill', 'V Shankar', 'A Manohar', 'DA Miller', 'R Tewatia', 'Rashid Khan', 'AS Joseph', 'LH Ferguson', 'Mohammed Shami', 'Yash Dayal']"
501244,2011,Royal Challengers Bangalore,"['CH Gayle', 'TM Dilshan', 'V Kohli', 'AB de Villiers', 'SS Tiwary', 'AUK Pathan', 'M Kaif', 'A Mithun', 'DL Vettori', 'Z Khan', 'S Aravind']"
501244,2011,Kings XI Punjab,"['AC Gilchrist', 'PC Valthaty', 'AM Nayar', 'SE Marsh', 'KD Karthik', 'Sunny Singh', 'R McLaren', 'PP Chawla', 'RJ Harris', 'P Kumar', 'L Ablish']"
1082626,2017,Kings XI Punjab,"['MJ Guptill', 'HM Amla', 'M Vohra', 'SE Marsh', 'GJ Maxwell', 'WP Saha', 'AR Patel', 'MM Sharma', 'VR Aaron', 'Sandeep Sharma', 'T Natarajan']"
1082626,2017,Delhi Daredevils,"['SV Samson', 'SW Billings', 'KK Nair', 'SS Iyer', 'RR Pant', 'CJ Anderson', 'CH Morris', 'K Rabada', 'A Mishra', 'Mohammed Shami', 'S Nadeem']"
419146,2009/10,Kings XI Punjab,"['AB Barath', 'DPMD Jayawardene', 'KC Sangakkara', 'Yuvraj Singh', 'IK Pathan', 'RS Sodhi', 'K Goel', 'PP Chawla', 'RR Powar', 'B Lee', 'L Ablish']"
419146,2009/10,Mumbai Indians,"['S Dhawan', 'SR Tendulkar', 'AT Rayudu', 'SS Tiwary', 'JP Duminy', 'R Sathish', 'KA Pollard', 'Harbhajan Singh', 'R McLaren', 'Z Khan', 'SL Malinga']"
548381,2012,Kolkata Knight Riders,"['MS Bisla', 'G Gambhir', 'JH Kallis', 'LR Shukla', 'YK Pathan', 'Shakib Al Hasan', 'MK Tiwary', 'R Bhatia', 'Iqbal Abdulla', 'SP Narine', 'B Lee']"
548381,2012,Chennai Super Kings,"['MEK Hussey', 'M Vijay', 'SK Raina', 'MS Dhoni', 'DJ Bravo', 'RA Jadeja', 'JA Morkel', 'R Ashwin', 'BW Hilfenhaus', 'SB Jakati', 'S Badrinath']"
1216541,2020/21,Mumbai Indians,"['Ishan Kishan', 'Q de Kock', 'SA Yadav', 'SS Tiwary', 'KA Pollard', 'HH Pandya', 'KH Pandya', 'JL Pattinson', 'RD Chahar', 'TA Boult', 'JJ Bumrah']"
1216541,2020/21,Rajasthan Royals,"['RV Uthappa', 'BA Stokes', 'SPD Smith', 'SV Samson', 'JC Buttler', 'R Parag', 'R Tewatia', 'JC Archer', 'S Gopal', 'AS Rajpoot', 'Kartik Tyagi']"
733995,2014,Mumbai Indians,"['LMP Simmons', 'CM Gautam', 'AT Rayudu', 'RG Sharma', 'KA Pollard', 'CJ Anderson', 'AP Tare', 'Harbhajan Singh', 'SL Malinga', 'JJ Bumrah', 'P Kumar']"
733995,2014,Chennai Super Kings,"['DR Smith', 'BB McCullum', 'SK Raina', 'F du Plessis', 'MS Dhoni', 'RA Jadeja', 'M Manhas', 'R Ashwin', 'IC Pandey', 'MM Sharma', 'S Badree']"
548315,2012,Royal Challengers Bangalore,"['CA Pujara', 'CH Gayle', 'V Kohli', 'AB de Villiers', 'SS Tiwary', 'MA Agarwal', 'DL Vettori', 'R Vinay Kumar', 'HV Patel', 'Z Khan', 'M Muralitharan']"
548315,2012,Kolkata Knight Riders,"['JH Kallis', 'G Gambhir', 'MS Bisla', 'YK Pathan', 'MK Tiwary', 'RN ten Doeschate', 'Shakib Al Hasan', 'LR Shukla', 'B Lee', 'R Bhatia', 'L Balaji']"
1136589,2018,Royal Challengers Bangalore,"['Q de Kock', 'BB McCullum', 'V Kohli', 'M Vohra', 'Mandeep Singh', 'C de Grandhomme', 'M Ashwin', 'TG Southee', 'UT Yadav', 'YS Chahal', 'Mohammed Siraj']"
1136589,2018,Kolkata Knight Riders,"['CA Lynn', 'SP Narine', 'RV Uthappa', 'N Rana', 'AD Russell', 'KD Karthik', 'Shubman Gill', 'Shivam Mavi', 'PP Chawla', 'MG Johnson', 'Kuldeep Yadav']"
981007,2016,Gujarat Lions,"['AJ Finch', 'BB McCullum', 'SK Raina', 'KD Karthik', 'DR Smith', 'RA Jadeja', 'DJ Bravo', 'ER Dwivedi', 'SB Jakati', 'P Kumar', 'DS Kulkarni']"
981007,2016,Mumbai Indians,"['RG Sharma', 'MJ Guptill', 'N Rana', 'KH Pandya', 'JC Buttler', 'KA Pollard', 'HH Pandya', 'Harbhajan Singh', 'R Vinay Kumar', 'MJ McClenaghan', 'JJ Bumrah']"
1136566,2018,Rajasthan Royals,"['AM Rahane', 'DJM Short', 'BA Stokes', 'SV Samson', 'JC Buttler', 'RA Tripathi', 'K Gowtham', 'S Gopal', 'DS Kulkarni', 'JD Unadkat', 'B Laughlin']"
1136566,2018,Delhi Daredevils,"['GJ Maxwell', 'C Munro', 'RR Pant', 'CH Morris', 'V Shankar', 'SS Iyer', 'G Gambhir', 'R Tewatia', 'S Nadeem', 'TA Boult', 'Mohammed Shami']"
1304059,2022,Rajasthan Royals,"['JC Buttler', 'YBK Jaiswal', 'D Padikkal', 'SV Samson', 'SO Hetmyer', 'R Parag', 'R Ashwin', 'Navdeep Saini', 'TA Boult', 'YS Chahal', 'M Prasidh Krishna']"
1304059,2022,Royal Challengers Bangalore,"['F du Plessis', 'Anuj Rawat', 'V Kohli', 'DJ Willey', 'SE Rutherford', 'Shahbaz Ahmed', 'KD Karthik', 'HV Patel', 'PWH de Silva', 'Mohammed Siraj', 'Akash Deep']"
980929,2016,Gujarat Lions,"['AJ Finch', 'BB McCullum', 'SK Raina', 'KD Karthik', 'DJ Bravo', 'RA Jadeja', 'AD Nath', 'DW Steyn', 'P Kumar', 'DS Kulkarni', 'PV Tambe']"
980929,2016,Sunrisers Hyderabad,"['DA Warner', 'S Dhawan', 'MC Henriques', 'EJG Morgan', 'DJ Hooda', 'AP Tare', 'NV Ojha', 'B Kumar', 'Mustafizur Rahman', 'Bipul Sharma', 'BB Sran']"
1175368,2019,Kings XI Punjab,"['KL Rahul', 'SM Curran', 'MA Agarwal', 'SN Khan', 'DA Miller', 'Mandeep Singh', 'GC Viljoen', 'R Ashwin', 'M Ashwin', 'Mohammed Shami', 'Mujeeb Ur Rahman']"
1175368,2019,Delhi Capitals,"['PP Shaw', 'S Dhawan', 'SS Iyer', 'RR Pant', 'CA Ingram', 'CH Morris', 'GH Vihari', 'HV Patel', 'K Rabada', 'Avesh Khan', 'S Lamichhane']"
548342,2012,Delhi Daredevils,"['DPMD Jayawardene', 'V Sehwag', 'KP Pietersen', 'IK Pathan', 'LRPL Taylor', 'Y Nagar', 'NV Ojha', 'M Morkel', 'S Nadeem', 'UT Yadav', 'AB Agarkar']"
548342,2012,Mumbai Indians,"['AC Blizzard', 'SR Tendulkar', 'RG Sharma', 'KD Karthik', 'AT Rayudu', 'KA Pollard', 'RJ Peterson', 'Harbhajan Singh', 'SL Malinga', 'RP Singh', 'R Shukla']"
336012,2007/08,Royal Challengers Bangalore,"['MV Boucher', 'SP Goswami', 'Misbah-ul-Haq', 'R Dravid', 'CL White', 'V Kohli', 'B Akhil', 'P Kumar', 'R Vinay Kumar', 'A Kumble', 'DW Steyn']"
336012,2007/08,Mumbai Indians,"['ST Jayasuriya', 'SR Tendulkar', 'RV Uthappa', 'DR Smith', 'AM Nayar', 'SM Pollock', 'MK Pandey', 'YV Takawale', 'DS Kulkarni', 'CRD Fernando', 'A Nehra']"
501268,2011,Royal Challengers Bangalore,"['MA Agarwal', 'CH Gayle', 'V Kohli', 'AB de Villiers', 'LA Pomersbach', 'SS Tiwary', 'M Kaif', 'DL Vettori', 'S Aravind', 'A Mithun', 'Z Khan']"
501268,2011,Chennai Super Kings,"['MEK Hussey', 'M Vijay', 'SK Raina', 'S Badrinath', 'MS Dhoni', 'JA Morkel', 'DJ Bravo', 'WP Saha', 'R Ashwin', 'DE Bollinger', 'SB Jakati']"
1254088,2021,Mumbai Indians,"['RG Sharma', 'Ishan Kishan', 'HH Pandya', 'KA Pollard', 'SA Yadav', 'JDS Neesham', 'KH Pandya', 'NM Coulter-Nile', 'PP Chawla', 'JJ Bumrah', 'TA Boult']"
1254088,2021,Sunrisers Hyderabad,"['JJ Roy', 'Abhishek Sharma', 'MK Pandey', 'Mohammad Nabi', 'Abdul Samad', 'PK Garg', 'JO Holder', 'Rashid Khan', 'WP Saha', 'S Kaul', 'Umran Malik']"
1136618,2018,Kolkata Knight Riders,"['SP Narine', 'CA Lynn', 'RV Uthappa', 'N Rana', 'KD Karthik', 'Shubman Gill', 'AD Russell', 'JPR Scantlebury-Searles', 'PP Chawla', 'Kuldeep Yadav', 'M Prasidh Krishna']"
1136618,2018,Rajasthan Royals,"['AM Rahane', 'RA Tripathi', 'SV Samson', 'H Klaasen', 'STR Binny', 'K Gowtham', 'JC Archer', 'S Gopal', 'IS Sodhi', 'JD Unadkat', 'B Laughlin']"
980991,2016,Kings XI Punjab,"['HM Amla', 'M Vijay', 'WP Saha', 'Gurkeerat Singh', 'DA Miller', 'GJ Maxwell', 'MP Stoinis', 'AR Patel', 'MM Sharma', 'Sandeep Sharma', 'Anureet Singh']"
980991,2016,Sunrisers Hyderabad,"['DA Warner', 'S Dhawan', 'DJ Hooda', 'Yuvraj Singh', 'BCJ Cutting', 'MC Henriques', 'NV Ojha', 'KV Sharma', 'B Kumar', 'A Nehra', 'Mustafizur Rahman']"
392227,2009,Chennai Super Kings,"['PA Patel', 'ML Hayden', 'SK Raina', 'S Badrinath', 'MS Dhoni', 'JDP Oram', 'JA Morkel', 'SB Jakati', 'L Balaji', 'M Muralitharan', 'S Tyagi']"
392227,2009,Mumbai Indians,"['ST Jayasuriya', 'DJ Bravo', 'JP Duminy', 'SR Tendulkar', 'AM Nayar', 'Harbhajan Singh', 'YV Takawale', 'AM Rahane', 'DS Kulkarni', 'SL Malinga', 'C Nanda']"
1359537,2023,Lucknow Super Giants,"['Yash Thakur', 'DJ Hooda', 'Q de Kock', 'PN Mankad', 'KH Pandya', 'MP Stoinis', 'N Pooran', 'A Badoni', 'Naveen-ul-Haq', 'Ravi Bishnoi', 'Swapnil Singh', 'Mohsin Khan']"
1359537,2023,Mumbai Indians,"['Akash Madhwal', 'Ishan Kishan', 'RG Sharma', 'SA Yadav', 'N Wadhera', 'TH David', 'Vishnu Vinod', 'C Green', 'CJ Jordan', 'HR Shokeen', 'PP Chawla', 'JP Behrendorff']"
1254067,2021,Royal Challengers Bangalore,"['V Kohli', 'D Padikkal', 'RM Patidar', 'GJ Maxwell', 'AB de Villiers', 'KA Jamieson', 'Washington Sundar', 'Shahbaz Ahmed', 'HV Patel', 'Mohammed Siraj', 'YS Chahal']"
1254067,2021,Kolkata Knight Riders,"['N Rana', 'Shubman Gill', 'RA Tripathi', 'EJG Morgan', 'KD Karthik', 'Shakib Al Hasan', 'AD Russell', 'PJ Cummins', 'Harbhajan Singh', 'CV Varun', 'M Prasidh Krishna']"
548354,2012,Kings XI Punjab,"['SE Marsh', 'Mandeep Singh', 'N Saini', 'DJ Hussey', 'Azhar Mahmood', 'Gurkeerat Singh', 'AM Nayar', 'PP Chawla', 'RJ Harris', 'P Kumar', 'P Awana']"
548354,2012,Rajasthan Royals,"['R Dravid', 'AM Rahane', 'SR Watson', 'AL Menaria', 'BJ Hodge', 'J Botha', 'STR Binny', 'AA Chavan', 'DH Yagnik', 'SW Tait', 'SK Trivedi']"
336004,2007/08,Mumbai Indians,"['YV Takawale', 'ST Jayasuriya', 'DJ Thornely', 'RV Uthappa', 'DJ Bravo', 'AM Nayar', 'SM Pollock', 'SS Tiwary', 'RR Raje', 'A Nehra', 'DS Kulkarni']"
